user_id,age,amount,payment_method_Visa,payment_method_MasterCard,payment_method_PayPal,payment_method_Crypto,device_Mobile,device_Desktop,country_USA,country_UK,country_India,country_Germany,country_Brazil,country_Russia,country_China,country_original,transaction_time,is_fraud,fraud_probability,risk_score,anomaly
8125,24,3571.62,False,False,False,True,True,False,False,False,True,False,False,False,False,India,2024-07-28 22:43:17.305765,0,0.59,2107.2558,0
4097,52,3043.97,False,False,False,True,True,False,False,True,False,False,False,False,False,UK,2025-03-16 03:40:53.795111,0,0.06,182.63819999999998,0
3940,69,2307.95,False,True,False,False,True,False,False,False,False,False,True,False,False,Brazil,2024-09-29 06:35:22.601156,0,0.28,646.226,0
3281,75,2074.65,False,True,False,False,True,False,False,False,False,True,False,False,False,Germany,2025-01-04 16:03:28.070301,0,0.69,1431.5085,0
8230,70,4229.09,True,False,False,False,True,False,False,False,False,True,False,False,False,Germany,2024-11-25 12:54:11.750332,0,0.87,3679.3083,0
4586,29,1025.58,False,False,True,False,False,True,False,False,False,False,False,True,False,Russia,2024-06-08 00:46:23.250718,0,0.98,1005.0683999999999,0
5594,21,3520.79,True,False,False,False,False,True,True,False,False,False,False,False,False,USA,2024-06-02 05:01:47.689901,0,0.87,3063.0873,0
8479,38,3316.87,False,True,False,False,True,False,False,False,True,False,False,False,False,India,2025-02-21 11:12:48.186173,0,0.6,1990.1219999999998,0
7666,51,1572.37,False,False,False,True,True,False,False,True,False,False,False,False,False,UK,2025-03-08 13:19:20.708652,0,0.52,817.6324,0
5037,43,1774.24,False,False,False,True,True,False,False,False,False,False,False,False,True,China,2024-11-17 05:04:59.430992,0,0.32,567.7568,0
7885,47,4202.48,False,True,False,False,False,True,False,False,False,True,False,False,False,Germany,2025-02-13 23:09:08.891723,0,0.74,3109.8351999999995,0
7238,67,4400.13,False,False,True,False,False,True,False,False,False,False,True,False,False,Brazil,2025-03-21 04:56:54.027989,0,0.11,484.0143,0
2202,71,4361.87,False,True,False,False,False,True,False,False,False,True,False,False,False,Germany,2024-09-20 22:14:51.559178,0,0.82,3576.7333999999996,0
2835,60,1522.94,False,True,False,False,True,False,False,False,True,False,False,False,False,India,2024-05-16 03:16:24.821052,0,0.95,1446.793,0
1928,59,3473.87,False,False,True,False,False,True,False,False,False,False,False,False,True,China,2025-02-24 14:00:21.917071,0,0.17,590.5579,0
7756,69,3187.24,False,False,False,True,True,False,True,False,False,False,False,False,False,USA,2024-05-22 18:05:52.076859,0,0.66,2103.5784,0
2888,31,3272.58,True,False,False,False,True,False,True,False,False,False,False,False,False,USA,2025-01-11 02:29:36.538080,0,0.21,687.2418,0
6929,49,696.51,False,False,False,True,True,False,False,True,False,False,False,False,False,UK,2024-06-30 03:14:14.211130,0,0.68,473.6268,0
9761,46,4056.93,False,True,False,False,True,False,False,False,False,False,True,False,False,Brazil,2025-01-05 03:49:26.475285,0,0.15,608.5395,0
3675,64,3328.43,False,False,False,True,False,True,False,False,False,False,True,False,False,Brazil,2024-12-15 03:42:49.567026,0,0.69,2296.6166999999996,0
1049,51,1863.99,False,False,True,False,False,True,False,False,False,False,False,True,False,Russia,2024-07-19 07:14:48.497436,0,0.2,372.798,0
7875,36,941.86,False,False,False,True,True,False,False,True,False,False,False,False,False,UK,2024-12-26 17:46:58.926780,0,0.32,301.3952,0
8887,64,344.8,False,False,True,False,True,False,True,False,False,False,False,False,False,USA,2024-08-09 13:41:21.998002,0,0.36,124.128,0
1367,69,31.6,False,False,True,False,True,False,False,False,False,False,False,False,True,China,2024-06-18 06:32:22.534736,0,0.76,24.016000000000002,1
4539,65,2361.49,False,False,True,False,False,True,False,True,False,False,False,False,False,UK,2025-03-07 00:07:06.817928,0,0.85,2007.2664999999997,0
9398,28,658.15,True,False,False,False,False,True,False,False,False,False,False,True,False,Russia,2024-12-10 03:15:28.397837,0,0.37,243.51549999999997,0
3479,57,14.89,True,False,False,False,True,False,False,False,False,False,False,False,True,China,2025-03-31 06:09:00.759819,0,0.17,2.5313000000000003,1
4319,32,707.34,False,False,False,True,True,False,False,False,True,False,False,False,False,India,2024-07-01 09:00:38.948092,0,0.68,480.99120000000005,0
9410,36,1693.13,False,True,False,False,True,False,False,False,False,True,False,False,False,Germany,2024-10-31 01:38:20.822599,0,0.64,1083.6032,0
9007,75,1932.68,False,True,False,False,False,True,False,False,False,True,False,False,False,Germany,2024-07-22 10:49:44.002151,0,0.23,444.51640000000003,0
7593,51,3839.78,False,False,True,False,True,False,False,False,False,True,False,False,False,Germany,2025-03-11 10:10:36.405527,0,0.64,2457.4592000000002,0
8487,70,3163.8,True,False,False,False,False,True,False,False,True,False,False,False,False,India,2024-07-29 20:45:56.423430,0,0.12,379.656,0
3482,45,2823.16,True,False,False,False,True,False,False,False,True,False,False,False,False,India,2024-09-02 11:21:01.690762,0,0.91,2569.0756,0
3046,36,657.44,True,False,False,False,False,True,False,False,False,False,False,False,True,China,2024-07-12 04:23:57.004273,0,0.81,532.5264000000001,0
3874,32,4819.61,False,False,False,True,False,True,False,False,False,False,False,False,True,China,2025-04-10 23:44:26.522833,0,0.37,1783.2557,0
8294,60,3772.5,False,False,False,True,True,False,False,False,False,True,False,False,False,Germany,2024-07-11 21:26:20.301950,0,0.34,1282.65,0
3621,20,1401.69,True,False,False,False,True,False,False,False,False,False,False,True,False,Russia,2024-10-07 13:45:05.278477,0,0.27,378.45630000000006,0
2862,25,928.77,False,False,True,False,True,False,False,False,False,False,True,False,False,Brazil,2024-08-16 22:29:37.141033,0,0.87,808.0299,0
7172,48,4275.34,False,True,False,False,True,False,False,False,True,False,False,False,False,India,2024-08-07 10:58:01.083633,0,0.23,983.3282,0
7365,43,404.63,True,False,False,False,True,False,False,False,True,False,False,False,False,India,2024-08-31 20:10:36.731903,0,0.47,190.1761,0
5873,20,1462.18,False,False,False,True,True,False,True,False,False,False,False,False,False,USA,2024-12-01 06:22:03.115913,0,0.39,570.2502000000001,0
7256,34,4092.25,True,False,False,False,True,False,False,False,True,False,False,False,False,India,2024-06-29 00:12:40.876837,0,0.2,818.45,0
3889,40,3264.96,False,False,False,True,False,True,False,False,False,True,False,False,False,Germany,2025-01-24 23:57:42.961656,0,0.84,2742.5663999999997,0
7032,49,2688.38,True,False,False,False,False,True,False,False,False,True,False,False,False,Germany,2024-09-16 01:05:26.401788,0,0.9,2419.5420000000004,0
6379,64,3084.46,False,True,False,False,False,True,False,True,False,False,False,False,False,UK,2024-08-03 05:24:02.633333,0,0.73,2251.6558,0
5571,67,1352.17,False,False,True,False,False,True,False,False,False,False,False,False,True,China,2024-07-28 17:28:07.182639,0,0.62,838.3454,0
8053,30,3527.58,False,False,False,True,False,True,True,False,False,False,False,False,False,USA,2024-06-22 21:06:05.217870,0,0.84,2963.1672,0
7500,60,4747.54,False,True,False,False,True,False,False,False,False,False,True,False,False,Brazil,2025-02-19 17:33:23.132182,0,0.77,3655.6058000000003,0
8200,28,2626.05,False,False,True,False,True,False,False,True,False,False,False,False,False,UK,2025-03-11 03:55:54.782409,0,0.25,656.5125,0
3677,72,3504.52,True,False,False,False,True,False,False,False,True,False,False,False,False,India,2025-01-09 16:03:31.924148,0,0.22,770.9944,0
2064,27,3378.9,True,False,False,False,True,False,False,False,False,True,False,False,False,Germany,2024-11-24 18:02:05.467332,0,0.38,1283.982,0
2820,44,3035.8,False,False,True,False,False,True,False,False,False,False,False,False,True,China,2024-08-25 19:30:59.685619,0,0.35,1062.53,0
8228,54,4501.82,False,False,True,False,False,True,False,False,False,False,True,False,False,Brazil,2024-08-20 02:48:01.585570,0,0.1,450.182,0
2054,61,3497.76,False,False,True,False,False,True,True,False,False,False,False,False,False,USA,2024-05-08 13:16:41.657933,0,0.22,769.5072,0
2406,42,2204.18,True,False,False,False,False,True,True,False,False,False,False,False,False,USA,2025-03-21 04:08:25.601168,0,0.6,1322.5079999999998,0
8553,49,4985.53,False,False,True,False,False,True,False,False,False,False,True,False,False,Brazil,2025-01-12 15:00:19.162537,0,0.81,4038.2793,0
5780,68,2652.37,False,False,False,True,True,False,True,False,False,False,False,False,False,USA,2024-10-10 09:46:36.326702,0,0.63,1670.9931,0
1025,30,1258.35,False,False,False,True,True,False,False,False,False,False,False,True,False,Russia,2024-09-30 19:06:52.748479,0,0.83,1044.4305,0
2092,29,4775.03,False,False,True,False,False,True,False,False,False,False,False,True,False,Russia,2024-05-04 12:34:41.310182,0,0.84,4011.0251999999996,0
8845,74,664.78,False,True,False,False,False,True,False,False,False,False,True,False,False,Brazil,2024-10-15 07:11:12.367930,0,0.56,372.27680000000004,0
1202,37,2765.91,False,False,False,True,False,True,False,False,False,True,False,False,False,Germany,2024-08-15 17:19:04.850318,0,0.18,497.86379999999997,0
5605,30,162.28,False,True,False,False,True,False,True,False,False,False,False,False,False,USA,2024-12-23 17:29:16.566466,0,0.2,32.456,0
4185,61,936.92,False,False,True,False,True,False,False,False,False,False,False,False,True,China,2024-11-21 05:39:22.003590,0,0.18,168.64559999999997,0
3405,42,2003.12,False,True,False,False,False,True,False,False,False,False,True,False,False,Brazil,2025-03-27 04:04:59.288653,0,0.11,220.3432,0
2668,28,1889.22,False,False,True,False,False,True,False,False,False,False,False,False,True,China,2025-01-22 17:04:35.976712,0,0.2,377.84400000000005,0
9049,71,4377.27,True,False,False,False,False,True,False,False,False,False,False,False,True,China,2025-04-05 03:45:18.088364,0,0.27,1181.8629000000003,0
6569,50,3419.44,False,False,True,False,True,False,False,True,False,False,False,False,False,UK,2025-03-12 02:23:37.800186,0,0.35,1196.8039999999999,0
6577,46,2021.99,True,False,False,False,False,True,False,False,False,False,True,False,False,Brazil,2024-10-05 04:26:56.746025,0,0.03,60.6597,0
1279,38,310.82,False,False,True,False,False,True,False,False,True,False,False,False,False,India,2024-05-06 08:28:06.065341,0,0.15,46.623,0
2026,66,2879.59,False,False,False,True,True,False,False,False,False,False,False,False,True,China,2024-05-22 00:19:07.500228,0,0.21,604.7139,0
8441,62,840.77,False,True,False,False,False,True,False,False,False,True,False,False,False,Germany,2024-10-02 11:54:30.508705,0,0.68,571.7236,0
5782,31,1674.79,True,False,False,False,True,False,False,False,True,False,False,False,False,India,2024-12-08 06:36:48.889451,0,0.7,1172.3529999999998,0
4899,67,3839.38,False,True,False,False,False,True,False,False,True,False,False,False,False,India,2025-01-25 16:35:01.865505,0,0.06,230.3628,0
7047,19,2245.69,True,False,False,False,False,True,False,False,True,False,False,False,False,India,2024-11-04 22:36:34.065946,0,0.88,1976.2072,0
8943,27,461.25,False,False,True,False,False,True,True,False,False,False,False,False,False,USA,2024-05-11 03:48:57.392822,0,0.85,392.0625,0
9146,65,3669.44,False,False,False,True,False,True,False,False,False,False,False,False,True,China,2024-09-27 13:32:14.954221,0,0.99,3632.7456,0
8006,64,4381.53,False,False,True,False,True,False,False,False,True,False,False,False,False,India,2024-06-29 23:57:10.258456,0,0.09,394.3377,0
7658,74,4018.96,False,True,False,False,False,True,True,False,False,False,False,False,False,USA,2024-06-05 22:16:15.678297,0,0.32,1286.0672,0
5009,60,3060.5,True,False,False,False,True,False,False,False,False,False,False,False,True,China,2024-11-21 04:36:45.427691,0,0.66,2019.93,0
8581,62,3596.44,False,True,False,False,False,True,False,False,False,False,True,False,False,Brazil,2024-11-18 05:12:47.599962,0,0.49,1762.2556,0
3306,18,748.77,True,False,False,False,True,False,False,False,False,False,False,True,False,Russia,2025-04-18 06:08:22.017034,0,0.79,591.5283000000001,1
9218,73,1024.53,False,True,False,False,False,True,False,False,False,True,False,False,False,Germany,2024-07-27 07:12:38.101521,0,0.2,204.906,0
1298,46,594.37,True,False,False,False,False,True,False,True,False,False,False,False,False,UK,2024-11-20 23:40:28.095577,0,0.81,481.4397,0
9946,18,4257.84,False,False,True,False,False,True,False,False,False,True,False,False,False,Germany,2025-03-25 14:35:18.772338,0,0.14,596.0976,0
7455,73,2767.45,True,False,False,False,True,False,False,False,True,False,False,False,False,India,2025-01-17 20:37:05.701216,0,0.72,1992.5639999999999,0
4479,73,7.09,False,False,False,True,False,True,True,False,False,False,False,False,False,USA,2024-04-26 13:15:39.247111,0,0.25,1.7725,1
3853,65,1768.0,False,False,True,False,False,True,False,False,False,False,True,False,False,Brazil,2025-02-22 04:24:24.053048,0,0.53,937.0400000000001,0
5312,65,2218.33,False,False,False,True,False,True,False,False,False,False,False,False,True,China,2024-10-10 15:21:16.867321,0,0.51,1131.3482999999999,0
7023,72,1336.92,True,False,False,False,True,False,False,True,False,False,False,False,False,UK,2025-04-15 18:20:00.008444,0,0.24,320.8608,0
4749,38,1485.27,False,False,True,False,False,True,False,False,False,False,False,False,True,China,2024-11-15 03:22:52.429932,0,0.86,1277.3322,0
7964,32,2295.38,False,False,False,True,True,False,False,True,False,False,False,False,False,UK,2025-04-14 08:32:05.283370,0,0.45,1032.921,0
5481,50,1696.25,False,False,True,False,True,False,False,False,False,False,False,False,True,China,2024-11-05 03:49:06.947082,0,0.53,899.0125,0
7982,22,3477.99,False,True,False,False,True,False,False,False,False,False,False,False,True,China,2024-11-29 23:16:31.773343,0,0.88,3060.6312,0
1180,49,3004.91,False,True,False,False,True,False,False,False,False,False,True,False,False,Brazil,2024-06-16 03:13:33.689185,0,0.01,30.0491,0
9036,33,1282.76,False,False,False,True,True,False,False,False,False,False,True,False,False,Brazil,2024-11-16 22:50:59.827479,0,0.57,731.1732,0
5412,44,2384.59,False,False,False,True,True,False,False,False,False,False,False,False,True,China,2024-05-11 03:01:26.625770,0,0.22,524.6098000000001,0
4595,33,2537.59,False,False,True,False,True,False,False,True,False,False,False,False,False,UK,2024-12-09 02:18:14.310406,0,0.09,228.3831,0
3224,49,3431.87,False,True,False,False,True,False,False,False,False,False,False,True,False,Russia,2024-09-22 11:51:20.551425,0,0.05,171.5935,0
9613,30,4310.95,False,False,False,True,False,True,True,False,False,False,False,False,False,USA,2024-10-14 08:35:55.671283,1,0.35,1508.8324999999998,0
4705,18,3628.12,False,False,True,False,False,True,False,False,True,False,False,False,False,India,2024-11-16 06:33:06.137518,0,0.49,1777.7787999999998,0
3695,37,4785.48,True,False,False,False,False,True,False,False,False,False,True,False,False,Brazil,2025-01-17 12:53:30.546701,0,0.69,3301.9811999999993,0
6793,30,573.03,False,True,False,False,False,True,False,False,False,True,False,False,False,Germany,2024-06-21 10:16:35.112913,0,0.87,498.5361,0
9305,64,2193.66,False,False,True,False,False,True,True,False,False,False,False,False,False,USA,2024-06-15 20:41:05.537745,0,0.08,175.4928,0
3853,46,4193.08,False,False,False,True,False,True,False,False,True,False,False,False,False,India,2024-06-14 04:45:22.607316,0,0.17,712.8236,0
9319,57,254.53,False,False,False,True,False,True,True,False,False,False,False,False,False,USA,2024-08-06 21:44:19.517188,0,0.8,203.62400000000002,0
7467,75,1196.86,True,False,False,False,False,True,False,False,False,True,False,False,False,Germany,2024-10-02 19:57:42.292070,0,0.8,957.4879999999999,0
4484,40,875.72,True,False,False,False,True,False,False,True,False,False,False,False,False,UK,2024-12-23 05:00:28.367934,0,0.75,656.79,0
8203,68,3019.08,True,False,False,False,True,False,False,False,False,False,True,False,False,Brazil,2024-12-30 22:34:22.122571,0,0.66,1992.5928000000001,0
7593,20,381.11,False,True,False,False,True,False,False,False,False,True,False,False,False,Germany,2024-06-27 12:44:59.346768,0,0.2,76.22200000000001,0
7016,60,4872.98,False,False,True,False,True,False,False,False,False,False,False,True,False,Russia,2024-05-15 18:44:29.230692,0,0.28,1364.4344,0
9691,43,1284.0,False,False,True,False,True,False,False,True,False,False,False,False,False,UK,2024-08-05 14:27:31.026497,0,0.15,192.6,0
6959,45,3467.53,False,False,False,True,True,False,False,False,True,False,False,False,False,India,2024-08-13 19:02:56.063128,0,0.78,2704.6734,0
9871,47,3803.29,False,False,True,False,True,False,True,False,False,False,False,False,False,USA,2024-10-17 12:02:07.103689,0,0.05,190.1645,0
4972,21,1005.48,False,False,True,False,False,True,True,False,False,False,False,False,False,USA,2024-09-17 04:37:56.747894,0,0.32,321.7536,0
9654,47,3221.06,False,True,False,False,False,True,True,False,False,False,False,False,False,USA,2025-03-05 06:27:02.256649,0,0.58,1868.2147999999997,0
7832,22,3706.03,False,True,False,False,True,False,False,False,False,True,False,False,False,Germany,2025-01-20 14:07:43.810950,0,0.35,1297.1105,0
9161,63,4363.51,False,True,False,False,True,False,False,False,False,False,False,True,False,Russia,2024-12-16 22:42:38.197592,0,0.79,3447.1729000000005,0
3248,69,4861.73,True,False,False,False,True,False,False,False,False,True,False,False,False,Germany,2025-01-24 16:37:17.879744,0,0.25,1215.4325,0
2586,58,1181.05,True,False,False,False,False,True,False,False,True,False,False,False,False,India,2025-03-24 13:51:49.702022,0,0.35,413.36749999999995,0
1745,26,3212.55,False,False,True,False,False,True,False,False,False,False,False,True,False,Russia,2024-07-18 09:18:32.834389,0,0.56,1799.0280000000002,0
4596,53,2889.22,True,False,False,False,True,False,False,True,False,False,False,False,False,UK,2024-06-29 16:02:10.204442,0,0.1,288.92199999999997,0
7711,29,1116.01,False,False,True,False,True,False,False,False,False,False,False,False,True,China,2024-08-08 23:13:45.525103,0,0.34,379.4434,0
7260,61,3111.31,True,False,False,False,True,False,False,False,True,False,False,False,False,India,2024-08-28 05:01:30.452866,0,0.45,1400.0895,0
5277,70,1506.11,True,False,False,False,False,True,False,False,False,False,False,False,True,China,2024-10-09 06:58:09.926236,0,0.64,963.9104,0
3483,24,4837.34,False,True,False,False,True,False,False,True,False,False,False,False,False,UK,2024-09-15 19:34:51.948360,0,0.54,2612.1636000000003,0
1936,33,816.61,False,False,False,True,False,True,False,True,False,False,False,False,False,UK,2024-06-24 01:51:09.257851,0,0.26,212.3186,0
6755,42,262.05,True,False,False,False,False,True,False,False,False,True,False,False,False,Germany,2025-03-09 19:24:57.127215,0,0.22,57.651,0
5937,28,1156.56,False,True,False,False,True,False,False,False,False,False,False,True,False,Russia,2024-09-09 11:15:49.882128,0,0.43,497.32079999999996,0
8245,73,4742.45,False,False,True,False,True,False,False,True,False,False,False,False,False,UK,2024-05-02 13:49:35.898425,0,0.61,2892.8945,0
7870,75,1995.2,False,False,True,False,False,True,False,False,False,False,False,False,True,China,2024-05-04 12:50:39.697246,0,0.65,1296.88,0
8643,56,2000.47,True,False,False,False,True,False,False,False,False,False,False,True,False,Russia,2025-01-20 00:54:22.647310,0,0.64,1280.3008,0
2601,53,1623.19,False,False,False,True,True,False,False,False,False,True,False,False,False,Germany,2024-11-08 15:05:19.034107,0,0.21,340.8699,0
2543,22,2796.11,True,False,False,False,True,False,False,False,True,False,False,False,False,India,2024-09-09 07:43:21.436828,0,0.24,671.0664,0
1006,19,2177.1,False,True,False,False,True,False,False,False,False,False,False,True,False,Russia,2024-12-26 20:21:16.667833,0,0.06,130.62599999999998,0
4403,39,1116.52,True,False,False,False,True,False,False,False,False,False,False,False,True,China,2024-11-14 16:26:31.096591,0,0.26,290.2952,0
8336,28,2560.37,False,False,True,False,True,False,False,False,True,False,False,False,False,India,2024-05-12 23:41:44.246346,0,0.68,1741.0516,0
4286,58,4468.69,True,False,False,False,False,True,False,False,True,False,False,False,False,India,2025-04-01 07:11:36.239193,0,0.73,3262.1436999999996,0
2477,65,1264.32,True,False,False,False,True,False,False,False,False,False,False,False,True,China,2024-10-03 13:04:30.838669,0,0.06,75.85919999999999,0
4619,28,2291.89,False,False,False,True,True,False,False,False,False,False,False,False,True,China,2024-04-20 09:03:10.959324,0,0.96,2200.2144,0
9176,43,3513.97,False,False,False,True,False,True,False,False,False,False,False,True,False,Russia,2024-12-07 18:43:48.630260,0,0.24,843.3527999999999,0
5789,53,3385.14,True,False,False,False,True,False,False,False,False,False,True,False,False,Brazil,2024-09-13 10:39:14.919123,0,0.84,2843.5175999999997,0
4437,45,893.77,True,False,False,False,False,True,False,True,False,False,False,False,False,UK,2024-08-07 17:16:13.412518,0,0.49,437.9473,0
6088,59,2182.5,False,False,True,False,False,True,False,True,False,False,False,False,False,UK,2025-03-17 12:25:40.227751,0,0.3,654.75,0
5824,33,39.81,False,False,True,False,True,False,False,True,False,False,False,False,False,UK,2024-12-02 00:40:56.158211,0,0.83,33.0423,0
1692,40,4894.66,True,False,False,False,True,False,False,False,False,True,False,False,False,Germany,2025-01-22 03:06:00.268403,0,0.93,4552.0338,0
5236,28,1266.15,False,True,False,False,False,True,False,False,False,False,False,True,False,Russia,2024-09-19 01:02:24.599697,0,0.82,1038.243,0
9088,44,4001.47,False,False,True,False,True,False,False,False,False,False,False,False,True,China,2024-09-02 02:10:22.493754,1,0.95,3801.3965,0
4835,65,2561.0,False,False,False,True,True,False,False,False,False,True,False,False,False,Germany,2024-06-03 14:50:37.502498,0,0.49,1254.8899999999999,0
5244,30,1265.21,False,False,False,True,True,False,False,False,True,False,False,False,False,India,2024-07-31 19:56:11.987559,0,0.68,860.3428000000001,0
1710,29,4442.41,True,False,False,False,True,False,False,False,False,True,False,False,False,Germany,2024-12-23 04:43:23.625548,0,0.78,3465.0798,0
6464,43,3844.61,False,False,True,False,True,False,True,False,False,False,False,False,False,USA,2024-05-28 13:10:31.527798,0,0.56,2152.9816,0
1286,27,1946.2,True,False,False,False,False,True,False,False,False,True,False,False,False,Germany,2025-01-22 23:33:52.022879,0,0.62,1206.644,0
5137,66,2339.33,False,False,False,True,True,False,False,True,False,False,False,False,False,UK,2025-01-16 07:29:07.684087,0,0.25,584.8325,0
9210,21,1301.72,False,True,False,False,True,False,True,False,False,False,False,False,False,USA,2024-08-03 21:50:22.026225,0,0.35,455.602,0
8741,54,145.22,True,False,False,False,True,False,False,False,False,False,False,False,True,China,2025-03-26 07:14:29.371060,0,0.81,117.6282,0
2800,50,4514.26,True,False,False,False,False,True,False,False,False,False,False,False,True,China,2024-06-27 23:54:12.449990,0,0.01,45.1426,0
7488,20,2404.26,True,False,False,False,True,False,False,False,False,False,False,False,True,China,2024-09-25 06:00:30.275122,0,0.08,192.34080000000003,0
2212,37,4074.13,True,False,False,False,False,True,False,False,False,False,False,True,False,Russia,2024-08-05 22:36:23.352010,0,0.14,570.3782000000001,0
4869,26,4478.78,False,True,False,False,True,False,False,False,True,False,False,False,False,India,2024-09-06 09:58:38.136615,0,0.58,2597.6923999999995,0
3245,39,4100.72,False,True,False,False,True,False,False,True,False,False,False,False,False,UK,2024-10-03 04:33:18.940424,0,0.14,574.1008,0
1855,41,4102.7,True,False,False,False,True,False,False,False,False,True,False,False,False,Germany,2024-04-26 23:09:32.174056,0,0.95,3897.5649999999996,0
7031,58,409.15,False,True,False,False,False,True,False,True,False,False,False,False,False,UK,2024-09-28 15:39:34.590770,0,0.33,135.0195,0
9620,29,1830.63,True,False,False,False,True,False,False,True,False,False,False,False,False,UK,2025-01-24 09:44:57.254735,0,0.42,768.8646,0
7444,75,1438.06,True,False,False,False,False,True,False,False,False,False,False,True,False,Russia,2024-10-04 04:38:54.097583,0,0.07,100.66420000000001,0
7862,37,519.46,False,False,True,False,False,True,False,False,False,False,False,True,False,Russia,2024-05-05 08:03:27.843532,0,0.53,275.3138,0
8829,41,1527.01,True,False,False,False,True,False,False,False,False,True,False,False,False,Germany,2024-05-09 08:17:39.630613,0,0.05,76.3505,0
7740,28,1369.89,False,False,True,False,False,True,True,False,False,False,False,False,False,USA,2024-09-23 11:19:05.846917,0,0.7,958.923,0
2324,35,2539.31,False,False,True,False,False,True,False,False,False,False,True,False,False,Brazil,2025-02-19 00:26:12.017060,0,0.83,2107.6272999999997,0
1485,63,1415.07,True,False,False,False,False,True,True,False,False,False,False,False,False,USA,2024-12-14 10:54:39.842322,0,0.17,240.5619,0
3690,20,4491.29,True,False,False,False,True,False,False,False,False,False,False,False,True,China,2025-03-04 00:02:39.258980,0,0.34,1527.0386,0
2579,63,447.1,False,True,False,False,False,True,False,True,False,False,False,False,False,UK,2024-09-16 13:15:46.051216,0,0.97,433.687,0
5559,61,2725.62,False,False,True,False,False,True,False,True,False,False,False,False,False,UK,2025-01-26 22:17:39.460850,0,0.59,1608.1157999999998,0
6851,21,4278.38,False,False,True,False,False,True,False,True,False,False,False,False,False,UK,2024-10-06 21:49:50.003575,0,0.94,4021.6772,0
7801,49,3839.19,True,False,False,False,True,False,False,True,False,False,False,False,False,UK,2024-08-15 10:23:10.465069,0,0.7,2687.433,0
7686,43,1202.5,False,False,True,False,False,True,False,False,False,False,True,False,False,Brazil,2024-11-17 09:29:47.489206,0,0.67,805.6750000000001,0
6054,55,3040.26,False,True,False,False,True,False,False,True,False,False,False,False,False,UK,2024-06-19 06:41:36.713322,0,0.95,2888.2470000000003,0
2297,46,4655.97,True,False,False,False,True,False,True,False,False,False,False,False,False,USA,2024-05-27 00:00:19.100034,0,0.67,3119.4999000000003,0
5916,27,3298.83,False,False,True,False,True,False,False,False,False,True,False,False,False,Germany,2024-12-02 22:17:37.287059,0,0.28,923.6724,0
7470,54,4619.86,False,True,False,False,False,True,False,False,True,False,False,False,False,India,2024-04-21 09:07:39.961253,0,0.62,2864.3131999999996,0
2417,66,2062.55,True,False,False,False,False,True,False,False,False,False,False,True,False,Russia,2024-11-19 22:11:04.695944,0,0.98,2021.2990000000002,0
9226,30,3804.69,False,False,True,False,False,True,False,False,False,False,True,False,False,Brazil,2024-10-23 09:43:22.964583,0,0.28,1065.3132,0
1151,55,566.51,False,True,False,False,False,True,False,False,True,False,False,False,False,India,2024-06-03 04:36:24.122533,0,0.21,118.96709999999999,0
3707,56,473.49,False,False,True,False,False,True,False,True,False,False,False,False,False,UK,2024-10-15 07:52:35.657021,0,0.44,208.3356,0
5910,74,2721.3,False,False,False,True,True,False,False,False,False,False,False,True,False,Russia,2024-06-30 02:25:48.438811,0,0.81,2204.253,0
4497,29,648.16,False,True,False,False,False,True,False,False,False,False,False,True,False,Russia,2024-12-05 15:25:11.979635,0,0.66,427.7856,0
7759,55,2802.94,False,False,True,False,True,False,False,False,False,False,False,True,False,Russia,2024-07-29 09:37:55.189137,1,0.66,1849.9404000000002,0
4293,50,1083.14,False,False,True,False,False,True,False,False,False,False,True,False,False,Brazil,2025-02-17 00:35:01.974782,0,0.18,194.9652,0
1309,30,2126.04,False,True,False,False,False,True,True,False,False,False,False,False,False,USA,2024-06-21 07:08:04.112893,0,0.49,1041.7595999999999,0
5887,64,2766.89,False,True,False,False,True,False,False,False,False,False,False,False,True,China,2024-05-03 05:43:59.735787,0,0.19,525.7091,0
8134,75,3992.23,False,True,False,False,False,True,False,False,False,False,False,False,True,China,2025-03-13 16:21:32.206899,0,0.67,2674.7941,0
6840,29,1419.59,True,False,False,False,False,True,False,False,False,False,False,True,False,Russia,2024-11-05 14:50:03.140173,0,0.49,695.5990999999999,0
7644,43,1349.01,False,True,False,False,False,True,True,False,False,False,False,False,False,USA,2025-03-31 12:58:39.976871,0,0.88,1187.1288,0
9523,24,2912.06,True,False,False,False,False,True,False,False,False,True,False,False,False,Germany,2024-10-19 22:50:18.053969,0,0.56,1630.7536000000002,0
6977,34,3810.67,True,False,False,False,True,False,False,False,True,False,False,False,False,India,2024-08-31 19:49:19.901777,0,0.01,38.106700000000004,0
8027,48,470.97,False,False,False,True,True,False,False,False,False,False,False,True,False,Russia,2024-10-28 08:03:02.075400,0,0.02,9.419400000000001,0
5723,62,1772.43,False,False,False,True,False,True,True,False,False,False,False,False,False,USA,2024-11-30 10:48:34.384375,0,0.46,815.3178,0
2268,24,1725.06,False,True,False,False,True,False,False,False,False,False,False,False,True,China,2025-01-09 23:19:20.956887,0,0.18,310.51079999999996,0
7314,19,3497.16,False,False,True,False,True,False,False,True,False,False,False,False,False,UK,2024-06-11 22:00:14.949670,0,0.88,3077.5008,0
5545,58,3786.36,False,False,False,True,True,False,False,False,False,False,True,False,False,Brazil,2024-10-23 17:39:24.873332,0,0.26,984.4536,0
